STRUCTURE_NUMBER_008,MIN_VERT_CLR_010,APPR_WIDTH_MT_032,STRUCTURE_FLARED_035,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,HORR_CLR_MT_047,DECK_AREA,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,MIN_NAV_CLR_MT_116,DEGREES_SKEW_034
000000000027669,99.99,12.2,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,12.8,78.08,6.4,6.4,0.0,20
000000000027671,99.99,9.4,0,0.0,0.0,0.2,0.2,12.2,13.3,99.99,R,7.47,R,0.0,0.0,12.2,421.61,29.6,31.7,0.0,55
000000000027674,99.99,6.1,0,0.0,0.0,1.5,0.3,7.3,10.1,99.99,N,0.0,N,0.0,0.0,7.3,73.73,6.1,7.3,0.0,0
000000000027676,99.99,11.9,0,0.0,0.0,3.1,2.5,17.8,24.0,99.99,N,0.0,N,0.0,0.0,17.8,218.4,9.1,9.1,0.0,0
000000000027678,99.99,15.2,0,0.0,0.0,1.0,1.2,15.2,19.8,99.99,N,0.0,N,0.0,0.0,15.2,150.48,7.6,7.6,0.0,0
000000000027679,99.99,11.9,0,0.0,0.0,2.4,3.0,11.9,17.2,99.99,N,0.0,N,0.0,0.0,11.9,184.04,10.1,10.7,0.0,55
000000000027680,99.99,13.1,0,0.0,0.0,0.0,1.5,9.1,10.1,99.99,N,0.0,N,0.0,0.0,9.1,79.79,7.3,7.9,0.0,45
000000000027681,99.99,13.4,0,0.0,0.0,0.0,1.5,13.4,17.3,99.99,N,0.0,N,0.0,0.0,13.4,231.82,12.8,13.4,0.0,15
000000000027682,99.99,7.0,0,0.0,0.0,0.0,0.0,7.0,8.2,99.99,N,0.0,N,0.0,0.0,7.0,54.94,6.1,6.7,0.0,0
000000000027685,99.99,8.5,0,0.0,0.0,0.0,0.0,8.5,9.4,99.99,N,0.0,N,0.0,0.0,8.5,188.94,9.8,20.1,0.0,28
000000000027687,99.99,9.4,0,0.0,0.0,0.0,0.0,9.3,10.2,99.99,N,0.0,N,0.0,0.0,9.3,112.2,10.4,11.0,0.0,0
000000000027689,99.99,13.4,0,0.0,0.0,0.0,0.0,13.4,13.7,99.99,N,0.0,N,0.0,0.0,13.4,179.47,6.1,13.1,0.0,0
000000000027690,99.99,7.9,0,0.0,0.0,0.0,0.0,6.3,7.7,99.99,N,0.0,N,0.0,0.0,6.6,143.22,9.1,18.6,0.0,0
000000000027691,99.99,11.6,0,0.0,0.0,0.2,0.2,11.6,12.6,99.99,R,6.35,R,0.0,0.0,11.6,215.46,16.8,17.1,0.0,42
000000000027692,99.99,12.2,0,0.0,0.0,1.7,0.0,12.4,14.8,99.99,N,0.0,N,0.0,0.0,12.4,121.36,7.9,8.2,0.0,8
000000000027695,99.99,7.9,0,0.0,0.0,0.0,0.0,9.3,10.7,99.99,N,0.0,N,0.0,0.0,9.3,133.75,5.5,12.5,0.0,0
000000000027700,99.99,13.7,1,0.0,0.0,0.2,0.2,13.7,14.5,99.99,H,4.52,H,1.3,0.3,13.7,662.65,40.8,45.7,0.0,36
000000000027701,99.99,9.1,0,0.0,0.0,1.4,1.4,9.2,13.1,99.99,N,0.0,N,0.0,0.0,9.2,279.03,18.3,21.3,0.0,0
000000000027702,99.99,11.0,0,0.0,0.0,2.4,1.5,0.0,0.0,99.99,N,0.0,N,0.0,0.0,11.0,86.9,7.3,7.9,0.0,0
000000000027703,99.99,11.0,0,0.0,0.0,0.0,1.5,11.0,12.2,99.99,H,5.36,H,1.3,2.9,11.0,1966.64,44.2,161.2,0.0,0
000000000027705,99.99,9.1,0,0.0,0.0,1.5,1.5,9.1,13.1,99.99,N,0.0,N,0.0,0.0,9.1,575.09,21.9,43.9,0.0,0
000000000027706,99.99,9.4,0,0.0,0.0,0.0,0.4,21.1,21.4,99.99,R,6.99,H,2.4,0.0,19.5,391.62,18.0,18.3,0.0,45
000000000027713,99.99,10.4,0,0.0,0.0,0.2,1.5,10.4,12.9,99.99,R,7.77,R,0.0,0.0,10.4,341.85,24.7,26.5,0.0,40
000000000027715,99.99,11.0,0,0.0,0.0,0.0,0.0,9.3,10.2,99.99,N,0.0,N,0.0,0.0,9.3,329.46,15.8,32.3,0.0,15
000000000027719,99.99,17.4,0,0.0,0.0,0.2,0.2,14.4,15.6,99.99,H,4.55,H,3.0,0.0,14.4,531.96,14.3,34.1,0.0,11
000000000027721,99.99,15.8,1,0.0,0.0,1.8,1.8,15.8,20.6,99.99,H,5.33,H,0.0,0.0,15.8,8194.68,38.4,397.8,0.0,0
000000000027722,99.99,10.7,0,0.0,0.0,0.2,0.2,12.5,13.6,99.99,R,7.32,R,0.0,0.0,12.5,319.6,23.2,23.5,0.0,8
000000000027723,99.99,12.2,0,0.0,0.0,1.7,1.8,12.2,16.8,99.99,N,0.0,N,0.0,0.0,12.2,142.8,8.2,8.5,0.0,13
000000000027724,99.99,9.4,0,0.0,0.0,0.2,1.5,9.4,11.9,99.99,H,4.44,H,6.1,0.5,9.4,405.79,32.3,34.1,0.0,27
000000000027725,99.99,24.1,0,0.0,0.0,0.2,0.2,22.1,23.2,99.99,H,4.37,H,2.0,0.0,10.7,4053.04,59.7,174.7,0.0,99
000000000027726,99.99,21.9,1,0.0,0.0,0.0,0.0,18.6,20.7,99.99,H,4.37,H,2.1,0.0,9.3,16675.92,61.0,805.6,0.0,99
000000000027729,99.99,8.5,0,0.0,0.0,0.2,0.2,8.3,9.6,99.99,N,0.0,N,0.0,0.0,8.5,58.56,6.1,6.1,0.0,11
000000000027735,99.99,7.9,0,0.0,0.0,1.5,0.2,8.5,11.4,99.99,R,5.23,R,0.0,0.0,8.5,132.24,11.6,11.6,0.0,32
000000000027740,99.99,6.7,0,0.0,0.0,0.0,0.0,7.0,8.2,99.99,N,0.0,N,0.0,0.0,7.0,95.12,4.6,11.6,0.0,0
000000000027741,99.99,6.4,0,0.0,0.0,0.3,1.4,7.4,9.3,99.99,N,0.0,N,0.0,0.0,7.4,84.63,9.1,9.1,0.0,0
000000000027743,99.99,16.2,0,0.0,0.0,1.5,1.5,15.8,19.7,99.99,H,4.85,H,7.3,8.3,15.8,1351.42,32.9,68.6,0.0,12
000000000027746,99.99,18.9,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,20.4,171.99,7.9,9.1,0.0,30
000000000027750,99.99,25.6,0,0.0,0.0,2.4,0.5,28.6,31.5,99.99,N,0.0,N,0.0,0.0,28.0,296.1,8.8,9.4,0.0,30
000000000027756,99.99,15.2,0,0.0,0.0,0.2,0.2,15.2,16.3,99.99,R,5.43,R,0.0,0.0,15.2,397.72,24.4,24.4,0.0,36
000000000027759,99.99,11.9,0,0.0,0.0,1.5,0.2,11.9,14.3,99.99,N,0.0,N,0.0,0.0,11.9,217.36,14.6,15.2,0.0,15
000000000027760,99.99,10.4,0,0.0,0.0,1.2,1.2,10.2,16.7,99.99,N,0.0,N,0.0,0.0,10.2,131.93,7.6,7.9,0.0,39
000000000027766,99.99,18.3,0,0.0,0.0,0.2,1.8,16.2,18.8,99.99,N,0.0,N,0.0,0.0,16.2,165.44,8.2,8.8,0.0,0
000000000027770,99.99,23.8,0,0.0,0.0,1.5,1.5,24.4,28.2,99.99,H,6.35,H,1.2,0.0,24.4,1503.06,26.2,53.3,0.0,24
000000000027771,99.99,8.5,0,0.0,0.0,1.5,1.5,7.3,11.6,99.99,N,0.0,N,0.0,0.0,7.3,198.36,7.3,17.1,0.0,0
000000000027775,99.99,17.1,0,0.0,0.0,0.2,1.5,17.1,19.5,99.99,N,0.0,N,0.0,0.0,17.1,3334.5,42.7,171.0,0.0,0
000000000027776,99.99,13.4,0,0.0,0.0,0.2,0.2,12.2,13.1,99.99,N,0.0,N,0.0,0.0,12.2,128.38,9.4,9.8,0.0,10
000000000027778,99.99,11.0,0,0.0,0.0,0.2,0.2,10.5,11.6,99.99,N,0.0,N,0.0,0.0,10.5,109.04,8.8,9.4,0.0,0
000000000027780,99.99,15.5,0,0.0,0.0,2.6,0.2,11.6,15.8,99.99,H,4.61,H,9.4,10.1,11.6,1540.5,32.0,97.5,0.0,0
000000000027783,99.99,5.8,0,0.0,0.0,0.0,0.0,7.4,8.5,99.99,N,0.0,N,0.0,0.0,7.4,67.15,7.3,7.9,0.0,15
000000000027784,99.99,5.5,0,0.0,0.0,0.1,0.1,7.6,7.9,99.99,N,0.0,N,0.0,0.0,7.6,60.04,7.0,7.6,0.0,15
000000000027795,99.99,6.1,0,0.0,0.0,0.0,0.0,5.2,6.1,99.99,N,0.0,N,0.0,0.0,5.2,44.53,6.1,7.3,0.0,0
000000000027798,99.99,12.2,0,0.0,0.0,0.5,0.5,11.1,12.3,99.99,N,0.0,N,0.0,0.0,11.1,115.62,9.1,9.4,0.0,15
000000000027799,99.99,7.3,0,0.0,0.0,0.0,0.0,7.3,8.2,99.99,N,0.0,N,0.0,0.0,7.3,544.48,21.6,66.4,0.0,0
000000000027800,99.99,7.9,0,0.0,0.0,0.6,0.6,11.6,12.5,99.99,N,0.0,N,0.0,0.0,11.6,141.25,11.0,11.3,0.0,0
000000000027801,99.99,26.2,0,0.0,0.0,0.2,0.2,25.6,26.8,99.99,H,4.44,H,9.4,6.3,10.1,1934.96,23.5,72.2,0.0,3
000000000027802,99.99,22.9,1,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,22.9,194.65,8.5,8.5,0.0,34
000000000027803,99.99,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,12.2,108.29,4.6,9.1,0.0,52
000000000027804,99.99,7.3,0,0.0,0.0,0.2,0.2,7.3,8.2,99.99,N,0.0,N,0.0,0.0,7.3,82.82,9.4,10.1,0.0,15
000000000027811,99.99,9.4,0,0.0,0.0,0.5,0.5,8.5,10.2,99.99,N,0.0,N,0.0,0.0,8.5,510.0,24.4,50.0,0.0,0
000000000027816,5.31,6.7,0,0.0,0.0,0.0,0.0,4.6,5.3,5.31,N,0.0,N,0.0,0.0,4.6,223.13,40.8,42.1,0.0,0
000000000027817,99.99,10.7,0,0.0,0.0,0.2,0.2,10.3,11.6,99.99,N,0.0,N,0.0,0.0,10.3,417.6,20.1,36.0,0.0,40
000000000027819,99.99,11.0,0,0.0,0.0,1.7,0.2,10.4,13.4,99.99,R,6.4,R,0.0,0.0,10.4,478.38,32.6,35.7,0.0,57
000000000027826,99.99,7.3,0,0.0,0.0,0.2,0.2,6.0,7.3,99.99,N,0.0,N,0.0,0.0,6.0,133.59,6.1,18.3,0.0,0
000000000027831,99.99,23.8,0,0.0,0.0,0.2,0.2,22.7,23.8,99.99,H,4.55,H,6.6,6.0,11.8,1994.44,45.7,83.8,0.0,37
000000000027832,99.99,11.0,0,0.0,0.0,0.5,0.5,11.0,12.2,99.99,N,0.0,N,0.0,0.0,11.0,123.22,9.1,10.1,0.0,40
000000000027833,99.99,6.7,0,0.0,0.0,0.0,0.0,6.7,7.9,99.99,N,0.0,N,0.0,0.0,6.7,120.08,14.9,15.2,0.0,0
000000000027837,99.99,6.1,0,0.0,0.0,0.0,0.0,6.1,6.9,99.99,N,0.0,N,0.0,0.0,6.2,84.18,6.1,12.2,0.0,35
000000000027838,99.99,7.3,0,0.0,0.0,0.2,0.2,7.3,8.5,99.99,N,0.0,N,0.0,0.0,7.3,69.7,7.6,8.2,0.0,30
000000000027839,99.99,9.1,0,0.0,0.0,0.0,0.0,9.1,10.4,99.99,N,0.0,N,0.0,0.0,9.1,174.72,15.8,16.8,0.0,0
000000000027841,99.99,12.8,0,0.0,0.0,1.6,1.6,12.8,14.0,99.99,N,0.0,N,0.0,0.0,12.8,695.8,23.2,49.7,0.0,45
000000000027842,99.99,11.0,0,0.0,0.0,0.0,1.2,11.0,11.9,99.99,N,0.0,N,0.0,0.0,11.0,1643.39,23.2,138.1,0.0,0
000000000027845,99.99,12.2,0,0.0,0.0,0.5,0.5,11.6,13.3,99.99,H,4.47,H,2.3,2.9,11.6,526.68,37.8,39.6,0.0,45
000000000027846,99.99,12.8,0,0.0,0.0,0.0,0.0,11.1,12.5,99.99,N,0.0,N,0.0,0.0,11.1,175.0,6.4,14.0,0.0,8
000000000027847,99.99,14.6,0,0.0,0.0,0.0,0.0,13.1,14.0,99.99,N,0.0,N,0.0,0.0,13.1,256.2,7.3,18.3,0.0,0
000000000027855,99.99,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,12.8,55.3,6.4,7.0,0.0,24
000000000027856,99.99,12.8,0,0.0,0.0,1.5,0.2,8.1,10.6,99.99,R,6.91,R,0.0,0.0,8.1,342.38,30.8,32.3,0.0,10
000000000027857,99.99,10.4,0,0.0,0.0,1.5,0.2,8.1,10.6,99.99,R,6.48,R,0.0,0.0,8.1,416.58,38.4,39.3,0.0,0
000000000027858,99.99,7.9,0,0.0,0.0,1.5,1.4,7.9,11.6,99.99,N,0.0,N,0.0,0.0,7.9,77.72,6.1,6.7,0.0,0
000000000027860,99.99,14.3,0,0.0,0.0,1.5,1.5,14.4,19.7,99.99,N,0.0,N,0.0,0.0,16.2,2066.53,17.1,104.9,0.0,0
000000000027862,99.99,13.1,0,0.0,0.0,0.5,0.5,12.2,13.9,99.99,H,4.3,H,1.8,2.7,12.2,478.16,33.8,34.4,0.0,38
000000000027865,99.99,7.6,0,0.0,0.0,0.3,0.3,7.4,8.5,99.99,N,0.0,N,0.0,0.0,7.4,56.95,6.1,6.7,0.0,17
000000000027869,99.99,7.9,0,0.0,0.0,0.2,3.4,7.9,12.0,99.99,N,0.0,N,0.0,0.0,7.9,1032.0,32.0,86.0,0.0,99
000000000027883,99.99,10.4,0,0.0,0.0,1.4,1.2,10.4,13.9,99.99,N,0.0,N,0.0,0.0,10.4,118.15,3.7,8.5,0.0,15
000000000027885,99.99,6.4,0,0.0,0.0,0.0,0.0,5.5,6.7,99.99,N,0.0,N,0.0,0.0,5.8,138.69,6.1,20.7,0.0,0
000000000027886,99.99,5.5,0,0.0,0.0,0.2,0.2,6.0,6.9,99.99,N,0.0,N,0.0,0.0,6.0,231.15,11.0,33.5,0.0,40
000000000027889,99.99,7.9,0,0.0,0.0,0.2,0.2,7.9,9.0,99.99,N,0.0,N,0.0,0.0,7.9,96.3,10.7,10.7,0.0,14
000000000027890,99.99,16.8,0,0.0,0.0,0.0,0.0,16.3,17.7,99.99,N,0.0,N,0.0,0.0,16.3,107.97,6.1,6.1,0.0,0
000000000027892,99.99,14.0,0,0.0,0.0,0.3,0.2,14.0,15.0,99.99,N,0.0,N,0.0,0.0,14.0,165.0,9.8,11.0,0.0,0
000000000027894,99.99,12.2,0,0.0,0.0,0.2,0.2,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,65.88,6.1,6.1,0.0,10
000000000027896,99.99,8.5,0,0.0,0.0,0.8,0.1,7.3,9.3,99.99,N,0.0,N,0.0,0.0,7.3,141.36,14.6,15.2,0.0,0
000000000027901,99.99,9.1,0,0.0,0.0,1.5,0.2,6.1,6.4,99.99,N,0.0,N,0.0,0.0,6.1,1461.12,28.0,228.3,0.0,0
000000000027902,99.99,9.1,0,0.0,0.0,0.2,0.2,9.2,10.1,99.99,N,0.0,N,0.0,0.0,9.2,252.5,25.0,25.0,0.0,0
000000000027903,99.99,6.1,0,0.0,0.0,0.0,0.0,5.0,5.8,99.99,N,0.0,N,0.0,0.0,5.0,183.86,9.1,31.7,0.0,15
000000000027905,99.99,13.4,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,13.4,105.86,6.1,7.9,0.0,0
000000000027906,99.99,6.4,0,0.0,0.0,0.0,0.0,8.1,9.6,99.99,N,0.0,N,0.0,0.0,8.1,99.84,4.6,10.4,0.0,0
000000000027908,99.99,5.2,0,0.0,0.0,0.0,0.0,5.9,7.0,99.99,N,0.0,N,0.0,0.0,5.9,63.7,9.1,9.1,0.0,30
000000000027909,99.99,6.7,0,0.0,0.0,0.0,0.0,4.7,6.6,99.99,N,0.0,N,0.0,0.0,4.7,106.92,16.2,16.2,0.0,0
000000000027911,99.99,14.9,0,0.0,0.0,1.5,1.5,14.9,16.5,99.99,R,6.53,R,0.0,0.0,14.9,301.95,16.5,18.3,0.0,35
000000000027912,99.99,7.9,0,0.0,0.0,0.3,1.5,7.9,10.5,99.99,R,5.82,R,0.0,0.0,7.9,159.6,15.2,15.2,0.0,5
000000000027913,3.96,6.1,0,0.0,0.0,0.0,0.0,4.6,4.8,3.07,N,0.0,N,0.0,0.0,4.6,286.56,28.7,59.7,0.0,15
000000000027914,99.99,10.4,0,0.0,0.0,1.5,1.5,10.4,14.3,99.99,R,6.83,R,0.0,0.0,10.4,440.44,14.6,30.8,0.0,13
000000000027916,99.99,11.0,0,0.0,0.0,2.4,2.4,11.0,17.4,99.99,R,5.18,R,0.0,0.0,11.0,2991.06,28.3,171.9,0.0,0
000000000027920,99.99,5.5,0,0.0,0.0,0.0,0.0,6.2,7.2,99.99,N,0.0,N,0.0,0.0,6.2,98.64,6.1,13.7,0.0,0
000000000027921,99.99,10.1,0,0.0,0.0,0.2,0.2,10.0,11.1,99.99,N,0.0,N,0.0,0.0,10.0,375.18,33.5,33.8,0.0,0
000000000027922,99.99,5.8,0,0.0,0.0,0.0,0.0,5.8,7.2,99.99,N,0.0,N,0.0,0.0,6.0,83.52,5.2,11.6,0.0,0
000000000027923,99.99,6.1,0,0.0,0.0,0.0,0.0,8.8,9.8,99.99,N,0.0,N,0.0,0.0,8.8,202.86,10.4,20.7,0.0,41
000000000027925,99.99,8.2,0,0.0,0.0,0.0,0.0,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,135.0,5.5,12.5,0.0,0
000000000027927,3.87,5.5,0,0.0,0.0,0.0,0.0,3.7,4.9,3.87,N,0.0,N,0.0,0.0,3.7,153.86,30.5,31.4,0.0,0
000000000027928,3.45,5.5,0,0.0,0.0,0.0,0.0,4.6,4.9,3.45,N,0.0,N,0.0,0.0,4.6,673.75,31.1,137.5,0.0,0
000000000027935,99.99,9.1,0,0.0,0.0,0.5,0.5,8.5,10.2,99.99,N,0.0,N,0.0,0.0,8.5,115.26,11.0,11.3,0.0,0
000000000027936,99.99,7.3,0,0.0,0.0,0.2,3.7,7.3,12.4,99.99,N,0.0,N,0.0,0.0,7.3,1478.08,21.9,119.2,0.0,0
000000000027937,99.99,5.5,0,0.0,0.0,0.0,0.0,5.2,6.7,99.99,N,0.0,N,0.0,0.0,5.1,93.8,6.1,14.0,0.0,0
000000000027938,99.99,5.2,0,0.0,0.0,0.0,0.0,7.6,8.5,99.99,N,0.0,N,0.0,0.0,7.6,106.25,4.9,12.5,0.0,34
000000000027940,99.99,5.5,0,0.0,0.0,0.0,0.0,6.1,6.9,99.99,N,0.0,N,0.0,0.0,6.1,106.95,7.3,15.5,0.0,29
000000000027941,4.34,5.2,0,0.0,0.0,0.0,0.0,4.6,4.9,3.58,N,0.0,N,0.0,0.0,4.6,256.76,36.6,52.4,0.0,0
000000000027942,99.99,5.5,0,0.0,0.0,0.0,0.0,5.5,6.4,99.99,N,0.0,N,0.0,0.0,5.5,70.4,4.9,11.0,0.0,0
000000000027943,99.99,7.3,0,0.0,0.0,1.2,1.2,9.1,12.8,99.99,N,0.0,N,0.0,0.0,9.1,136.96,10.1,10.7,0.0,15
000000000027944,99.99,5.5,0,0.0,0.0,0.0,0.0,5.1,6.0,99.99,N,0.0,N,0.0,0.0,5.2,66.0,5.2,11.0,0.0,0
000000000027945,99.99,7.0,0,0.0,0.0,0.0,0.0,4.8,5.9,99.99,N,0.0,N,0.0,0.0,4.8,120.36,9.1,20.4,0.0,0
000000000027946,99.99,7.9,0,0.0,0.0,0.0,0.0,7.8,9.1,99.99,N,0.0,N,0.0,0.0,7.8,199.29,6.7,21.9,0.0,0
000000000027947,99.99,7.9,0,0.0,0.0,0.2,0.2,7.9,9.4,99.99,N,0.0,N,0.0,0.0,7.9,240.64,25.3,25.6,0.0,0
000000000027948,99.99,6.1,0,0.0,0.0,0.0,0.0,5.7,5.9,99.99,N,0.0,N,0.0,0.0,5.7,329.22,17.4,55.8,0.0,0
000000000027949,99.99,8.8,0,0.0,0.0,0.2,1.5,8.6,11.3,99.99,N,0.0,N,0.0,0.0,8.6,227.13,19.5,20.1,0.0,0
000000000027952,99.99,6.4,0,0.0,0.0,0.2,0.2,6.7,8.1,99.99,N,0.0,N,0.0,0.0,6.7,306.18,7.0,37.8,0.0,0
000000000027953,99.99,5.8,0,0.0,0.0,0.0,0.0,5.8,6.7,99.99,N,0.0,N,0.0,0.0,5.8,235.17,10.4,35.1,0.0,15
000000000027954,99.99,4.3,0,0.0,0.0,0.0,0.0,3.9,4.3,99.99,N,0.0,N,0.0,0.0,3.9,91.59,6.4,21.3,0.0,0
000000000027955,99.99,7.3,0,0.0,0.0,1.2,1.2,7.3,7.8,99.99,N,0.0,N,0.0,0.0,7.3,70.98,8.2,9.1,0.0,15
000000000027957,99.99,7.3,0,0.0,0.0,1.0,1.0,7.3,10.5,99.99,N,0.0,N,0.0,0.0,7.3,396.9,37.8,37.8,0.0,0
000000000027958,99.99,7.9,0,0.0,0.0,0.0,0.0,6.3,7.5,99.99,N,0.0,N,0.0,0.0,6.3,306.0,9.1,40.8,0.0,0
000000000027959,99.99,9.8,0,0.0,0.0,2.1,2.1,10.4,11.6,99.99,N,0.0,N,0.0,0.0,10.4,700.64,19.8,60.4,0.0,60
000000000027960,99.99,11.6,0,0.0,0.0,2.1,2.1,10.4,10.7,99.99,N,0.0,N,0.0,0.0,10.4,87.74,4.3,8.2,0.0,0
000000000027961,99.99,19.5,0,0.0,0.0,0.3,0.3,19.5,20.7,99.99,N,0.0,N,0.0,0.0,19.5,202.86,9.1,9.8,0.0,22
000000000027962,99.99,10.1,0,0.0,0.0,0.0,0.0,10.0,11.4,99.99,N,0.0,N,0.0,0.0,10.0,90.06,7.3,7.9,0.0,0
000000000027963,99.99,5.5,0,0.0,0.0,0.0,0.0,7.6,8.3,99.99,N,0.0,N,0.0,0.0,7.6,116.2,13.7,14.0,0.0,22
000000000027966,99.99,14.0,0,0.0,0.0,1.4,0.4,14.0,16.2,99.99,N,0.0,N,0.0,0.0,14.0,568.62,17.1,35.1,0.0,18
000000000027967,99.99,8.5,0,0.0,0.0,0.2,1.5,7.9,10.3,99.99,N,0.0,N,0.0,0.0,7.9,307.97,14.3,29.9,0.0,0
000000000027968,99.99,11.0,0,0.0,0.0,1.5,1.5,11.0,11.3,99.99,N,0.0,N,0.0,0.0,11.0,292.67,7.6,25.9,0.0,0
000000000027970,99.99,6.7,0,0.0,0.0,1.5,0.5,12.8,15.5,99.99,N,0.0,N,0.0,0.0,12.8,736.25,22.9,47.5,0.0,20
000000000027971,99.99,8.5,0,0.0,0.0,0.2,0.2,7.5,9.0,99.99,N,0.0,N,0.0,0.0,7.5,554.4,9.4,61.6,0.0,0
000000000027972,99.99,5.2,0,0.0,0.0,0.0,0.0,5.4,6.4,99.99,N,0.0,N,0.0,0.0,5.4,167.68,7.6,26.2,0.0,0
000000000027973,99.99,7.6,0,0.0,0.0,0.0,0.0,11.8,12.5,99.99,N,0.0,N,0.0,0.0,11.8,98.75,6.1,7.9,0.0,35
000000000027974,99.99,9.1,0,0.0,0.0,1.5,1.5,9.1,12.8,99.99,N,0.0,N,0.0,0.0,9.1,207.36,15.5,16.2,0.0,0
000000000027975,99.99,17.1,0,0.0,0.0,1.5,1.5,18.0,21.9,99.99,N,0.0,N,0.0,0.0,18.0,466.47,20.1,21.3,0.0,22
000000000027976,99.99,6.1,0,0.0,0.0,0.0,0.0,6.0,6.0,99.99,N,0.0,N,0.0,0.0,6.0,184.8,10.7,30.8,0.0,0
000000000027977,99.99,15.2,0,0.0,0.0,2.8,2.8,15.2,21.5,99.99,N,0.0,N,0.0,0.0,15.2,176.3,7.3,8.2,0.0,0
000000000027978,99.99,5.5,0,0.0,0.0,0.0,0.0,6.2,7.4,99.99,N,0.0,N,0.0,0.0,6.2,99.16,6.1,13.4,0.0,0
000000000027979,99.99,7.9,0,0.0,0.0,0.0,0.0,7.9,15.2,99.99,N,0.0,N,0.0,0.0,7.9,138.32,6.1,9.1,0.0,0
000000000027980,99.99,9.1,0,0.0,0.0,1.1,1.1,9.1,11.9,99.99,N,0.0,N,0.0,0.0,9.1,134.47,9.8,11.3,0.0,34
000000000027981,99.99,9.1,0,0.0,0.0,0.3,1.7,7.6,9.8,99.99,N,0.0,N,0.0,0.0,7.6,412.58,13.4,42.1,0.0,0
000000000027982,99.99,8.5,0,0.0,0.0,2.6,0.0,8.6,12.3,99.99,N,0.0,N,0.0,0.0,8.6,303.81,7.6,24.7,0.0,33
000000000027983,99.99,9.1,0,0.0,0.0,1.5,1.5,9.1,13.1,99.99,N,0.0,N,0.0,0.0,9.1,199.12,15.2,15.2,0.0,0
000000000027984,99.99,5.5,0,0.0,0.0,0.0,0.0,3.5,6.2,99.99,N,0.0,N,0.0,0.0,4.4,71.92,5.2,11.6,0.0,0
000000000027985,99.99,9.1,0,0.0,0.0,0.0,1.5,9.1,11.9,99.99,N,0.0,N,0.0,0.0,9.1,253.47,21.3,21.3,0.0,0
000000000027987,99.99,7.3,0,0.0,0.0,0.0,0.0,9.8,10.7,99.99,N,0.0,N,0.0,0.0,9.8,108.07,4.6,10.1,0.0,0
000000000027988,99.99,5.8,0,0.0,0.0,0.0,1.5,7.4,10.3,99.99,N,0.0,N,0.0,0.0,7.4,219.39,21.3,21.3,0.0,0
000000000027989,99.99,14.9,0,0.0,0.0,2.9,2.9,14.9,21.3,99.99,N,0.0,N,0.0,0.0,14.9,193.83,8.5,9.1,0.0,8
000000000027990,99.99,14.9,0,0.0,0.0,2.5,2.7,14.9,21.3,99.99,H,4.05,H,99.9,0.0,14.9,323.76,13.4,15.2,0.0,0
000000000027991,99.99,10.4,0,0.0,0.0,2.0,2.0,10.4,14.3,99.99,N,0.0,N,0.0,0.0,10.4,253.11,8.5,17.7,0.0,58
000000000027992,99.99,7.3,0,0.0,0.0,2.0,2.0,10.4,14.6,99.99,N,0.0,N,0.0,0.0,10.4,124.1,6.7,8.5,0.0,45
000000000027993,99.99,7.3,0,0.0,0.0,1.5,1.5,8.5,12.2,99.99,N,0.0,N,0.0,0.0,8.5,379.42,14.9,31.1,0.0,50
000000000027994,99.99,8.8,0,0.0,0.0,1.5,1.5,8.8,12.5,99.99,N,0.0,N,0.0,0.0,8.8,225.0,17.1,18.0,0.0,0
000000000027995,99.99,9.1,0,0.0,0.0,1.5,1.5,9.1,13.1,99.99,N,0.0,N,0.0,0.0,9.1,179.47,12.8,13.7,0.0,0
000000000027996,99.99,8.5,0,0.0,0.0,0.0,1.5,8.5,11.0,99.99,N,0.0,N,0.0,0.0,8.5,207.9,18.3,18.9,0.0,9
000000000027997,99.99,8.8,0,0.0,0.0,0.0,1.5,8.8,11.7,99.99,N,0.0,N,0.0,0.0,8.8,99.45,7.6,8.5,0.0,0
000000000027999,3.23,6.4,0,0.0,0.0,0.0,0.0,4.6,5.5,3.23,N,0.0,N,0.0,0.0,4.6,142.45,25.0,25.9,0.0,0
000000000028000,99.99,7.3,0,0.0,0.0,0.0,0.0,7.3,8.5,99.99,N,0.0,N,0.0,0.0,7.3,202.3,9.1,23.8,0.0,30
